Date,Close,High,Low,Open,Volume,Return,LogReturn,MA20,Volatility20
,AMZN,AMZN,AMZN,AMZN,AMZN,,,,
2018-06-18,86.18949890136719,86.33699798583984,85.12799835205078,85.31300354003906,62154000,0.004557175708828076,0.00454682322375441,82.94467506408691,0.006245323335567268
2018-06-19,86.73899841308594,86.80549621582031,85.01950073242188,85.4520034790039,85802000,0.006375480989251114,0.006355243580262066,83.31797485351562,0.006233162440133319
2018-06-20,87.50399780273438,88.14649963378906,87.06800079345703,87.125,86652000,0.008819555259391043,0.008780890154949957,83.73967475891114,0.006070534464977429
2018-06-21,86.51100158691406,88.15499877929688,85.87799835205078,88.0,98822000,-0.011348009699612582,-0.011412889667689054,84.06057472229004,0.006812106253831672
2018-06-22,85.78350067138672,87.1500015258789,85.59500122070312,87.13099670410156,81502000,-0.008409345657574563,-0.008444903691629486,84.34207458496094,0.00732379591455473
2018-06-25,83.15750122070312,85.25,82.31549835205078,85.12550354003906,150224000,-0.030611940875939325,-0.031090273447365042,84.47457466125488,0.010623385913799832
2018-06-26,84.55449676513672,85.07849884033203,83.16699981689453,83.61849975585938,87732000,0.016799393006361685,0.01665984392829657,84.67012443542481,0.01114326655775039
2018-06-27,83.02549743652344,85.59750366210938,83.0,85.40550231933594,97444000,-0.018083004300295413,-0.018248499964223154,84.75917434692383,0.011977571336019024
2018-06-28,85.07250213623047,85.2750015258789,83.05850219726562,83.62699890136719,90594000,0.024655133217022396,0.0243561005785281,84.93874931335449,0.013060661300847922
2018-06-29,84.98999786376953,86.17050170898438,84.71600341796875,85.8499984741211,90870000,-0.0009698112831901806,-0.0009702818544208091,85.08439903259277,0.013020378078904611
2018-07-02,85.68900299072266,85.69450378417969,83.90299987792969,84.13500213623047,63714000,0.008224557530564391,0.008190920166379114,85.20567436218262,0.01277696499241903
2018-07-03,84.697998046875,86.25,84.6240005493164,86.197998046875,43546000,-0.011565135656379955,-0.011632531973367489,85.19969940185547,0.01243142793438207
2018-07-05,84.98650360107422,85.53450012207031,84.10749816894531,85.26899719238281,59662000,0.0034062854005068033,0.0034004971509542445,85.20964965820312,0.012455247133040867
2018-07-06,85.53150177001953,85.76349639892578,84.58350372314453,84.80000305175781,53006000,0.006412761389779309,0.006392287119912709,85.26297492980957,0.012494781099369032
2018-07-09,86.95099639892578,86.97799682617188,85.8115005493164,86.20249938964844,60240000,0.01659616164256117,0.01645995034240514,85.40054969787597,0.012944136783718753
2018-07-10,87.15350341796875,87.5,86.55000305175781,86.92649841308594,60058000,0.0023289787055904565,0.00232627083824685,85.5354248046875,0.01294095367301421
2018-07-11,87.75,87.8479995727539,86.69999694824219,86.89949798583984,64196000,0.006844206585369106,0.006820891325990276,85.6760498046875,0.012962429521075776
2018-07-12,89.83100128173828,89.9000015258789,88.10900115966797,88.22550201416016,90654000,0.023715114321803732,0.023438279239991148,85.9054500579834,0.013849901235863224
2018-07-13,90.65149688720703,90.76499938964844,89.7614974975586,90.19650268554688,87664000,0.009133768896724348,0.009092308299375183,86.1283748626709,0.013792923917329267
2018-07-16,91.12449645996094,92.09750366210938,90.72250366210938,91.09750366210938,109324000,0.0052177800587500656,0.005204214611598074,86.3946746826172,0.013700773637850073
2018-07-17,92.19650268554688,92.58450317382812,89.86900329589844,90.5780029296875,113658000,0.011764193682617163,0.01169553351913824,86.69502487182618,0.013835530650718972
2018-07-18,92.14600372314453,92.94400024414062,91.5634994506836,92.4000015258789,97238000,-0.0005477318654328878,-0.0005478819253286526,86.9653751373291,0.013843207854428231
2018-07-19,90.64849853515625,92.05000305175781,90.5634994506836,91.4729995727539,93538000,-0.016251439318926697,-0.016384942345801963,87.12260017395019,0.01442390127319102
2018-07-20,90.68499755859375,91.74199676513672,90.50299835205078,91.25050354003906,77688000,0.000402643441726136,0.00040256240260806996,87.33129997253418,0.014093938721742626
2018-07-23,90.0999984741211,90.94999694824219,88.49949645996094,90.6104965209961,77770000,-0.006450891550111915,-0.0064717884686560055,87.5471248626709,0.014021071861424286
2018-07-24,91.46199798583984,92.0,90.46900177001953,91.45050048828125,85574000,0.01511653201758878,0.015003415773147583,87.96234970092773,0.011834816549740232
2018-07-25,93.18049621582031,93.19200134277344,91.13200378417969,91.46499633789062,74764000,0.01878920500125658,0.01861486826928323,88.39364967346191,0.011945836685540612
2018-07-26,90.4000015258789,92.23400115966797,90.2249984741211,91.94999694824219,198488000,-0.029839878546057075,-0.030294147444007914,88.76237487792969,0.013388612684615801
2018-07-27,90.8635025024414,94.00250244140625,90.32649993896484,93.80249786376953,193620000,0.005127223105519718,0.005114123653927564,89.05192489624024,0.012532082035106742
2018-07-30,88.96099853515625,91.4749984741211,88.3010025024414,91.36650085449219,131246000,-0.020938043492589764,-0.02116035295109697,89.25047492980957,0.01365632004485724
2018-07-31,88.87200164794922,90.09149932861328,86.96600341796875,89.32450103759766,114774000,-0.0010004034202905077,-0.0010009041577796927,89.4096248626709,0.013601599375816967
2018-08-01,89.8584976196289,89.9219970703125,88.8010025024414,89.19999694824219,83062000,0.011100188511422582,0.01103903355711626,89.66764984130859,0.013363780308839893
2018-08-02,91.71649932861328,91.8280029296875,89.30000305175781,89.4384994506836,87094000,0.020676972776122904,0.020466105945655327,90.00414962768555,0.013926546045090592
2018-08-03,91.16449737548828,92.05000305175781,91.07499694824219,91.88700103759766,69210000,-0.006018567620502124,-0.006036752198725051,90.28579940795899,0.014081722936073727
2018-08-06,92.38749694824219,92.38849639892578,90.94599914550781,91.29049682617188,67836000,0.013415305387102894,0.013326116952434698,90.5576244354248,0.013943033942071768
2018-08-07,93.1240005493164,93.48600006103516,92.3134994506836,92.72650146484375,67550000,0.00797189690599387,0.007940289206943445,90.85614929199218,0.013984520012030167
2018-08-08,94.32599639892578,94.57550048828125,92.7249984741211,93.05000305175781,79260000,0.012907476510019888,0.012824884974734161,91.18494911193848,0.01412749628105513
2018-08-09,94.9260025024414,95.72850036621094,93.8740005493164,94.0999984741211,97208000,0.006360983466085601,0.006340837796472893,91.43969917297363,0.013361233478575048
2018-08-10,94.31500244140625,94.9749984741211,93.9104995727539,94.42549896240234,72798000,-0.006436593187619355,-0.006457397373654605,91.6228744506836,0.013425527065991628
2018-08-13,94.80999755859375,96.25,94.68350219726562,94.92500305175781,110630000,0.005248317917343259,0.005234593496003321,91.80714950561523,0.013425912654811644
2018-08-14,95.98249816894531,96.05049896240234,95.0,95.96949768066406,79722000,0.012366845697121098,0.012291000927706849,91.99644927978515,0.013449226217424056
2018-08-15,94.13099670410156,95.81050109863281,93.489501953125,95.47750091552734,154014000,-0.019289990364543264,-0.019478470012663493,92.095698928833,0.014279407180040149
2018-08-16,94.32599639892578,95.25,94.17749786376953,95.1969985961914,79142000,0.002071577924933621,0.002069435166135004,92.27957382202149,0.0136759181042254
2018-08-17,94.11100006103516,94.4000015258789,92.77749633789062,94.29000091552734,82086000,-0.002279290398177758,-0.0022818919343934856,92.45087394714355,0.013705442705415358
2018-08-20,93.83550262451172,94.5875015258789,93.3030014038086,94.52850341796875,57240000,-0.002927367006458015,-0.002931660125657338,92.63764915466308,0.013614814177367237
2018-08-21,94.1709976196289,94.88749694824219,93.72049713134766,94.0,62112000,0.0035753524597155195,0.0035689760811241154,92.77309913635254,0.0132773019491206
2018-08-22,95.24500274658203,95.29000091552734,93.83200073242188,93.83200073242188,61610000,0.011404839643848641,0.011340294746076632,92.87632446289062,0.012876181017234744
2018-08-23,95.1449966430664,95.9749984741211,95.03800201416016,95.3584976196289,71260000,-0.0010499879325082118,-0.001050539556003232,93.11357421875,0.010579644719982182
2018-08-24,95.26950073242188,95.80049896240234,95.12699890136719,95.52549743652344,56018000,0.0013085721135976947,0.0013077166792931142,93.33387413024903,0.010565467341895847
2018-08-27,96.38400268554688,96.38500213623047,95.46399688720703,95.75,71380000,0.0116984128662041,0.01163051544939646,93.70502433776855,0.00917499497153805
2018-08-28,96.64099884033203,97.08899688720703,96.44100189208984,96.8864974975586,62014000,0.0026663776936470818,0.002662829214967849,94.09347419738769,0.009106058899692604
2018-08-29,99.90499877929688,99.93450164794922,97.4469985961914,97.67250061035156,130636000,0.03377448472317157,0.033216652418121086,94.59579925537109,0.01111309727329936
2018-08-30,100.11900329589844,101.27850341796875,99.34500122070312,99.87100219726562,145546000,0.0021420801683240676,0.002139789185662643,95.01592445373535,0.010537329604283848
2018-08-31,100.635498046875,101.11900329589844,100.23699951171875,100.3499984741211,84088000,0.005158808357790701,0.0051455472939262855,95.48947448730469,0.010248060528829305
2018-09-04,101.97550201416016,102.5250015258789,100.6500015258789,101.32499694824219,114422000,0.013315420436047276,0.01322754939250794,95.96887474060058,0.010243839146192793
2018-09-05,99.74099731445312,102.01899719238281,99.49449920654297,101.90550231933594,164412000,-0.021912171605654396,-0.022155808895267127,96.29972457885742,0.011862153946087485
2018-09-06,97.91549682617188,100.375,96.760498046875,100.32550048828125,149774000,-0.018302408612638987,-0.018471969798578087,96.47919960021973,0.012599292736651425
2018-09-07,97.60350036621094,98.76000213623047,96.86750030517578,96.93550109863281,97852000,-0.0031863848938521455,-0.003191472227875324,96.6130744934082,0.012601459121312431
2018-09-10,96.95050048828125,98.6520004272461,96.57599639892578,98.55000305175781,90896000,-0.0066903325749549936,-0.00671281317449781,96.74484939575196,0.012609957933119649
2018-09-11,99.35749816894531,99.44400024414062,95.8499984741211,96.41349792480469,100672000,0.0248270784425193,0.02452389439974024,96.97222442626953,0.013617837510862874
2018-09-12,99.5,100.0,98.12200164794922,99.69999694824219,88280000,0.00143423328566894,0.0014332057554714182,97.14809951782226,0.013415277169745075
2018-09-13,99.49349975585938,100.43800354003906,99.10150146484375,100.0,72430000,-6.53290868404266e-05,-6.533122087816396e-05,97.41622467041016,0.01246321366718742
2018-09-14,98.5094985961914,99.68250274658203,97.96099853515625,99.64649963378906,72840000,-0.009890105002663963,-0.00993933696629168,97.62539978027344,0.0127839003086515
2018-09-17,95.40149688720703,97.84100341796875,94.37049865722656,97.73650360107422,141004000,-0.03155027437226787,-0.03205870700465009,97.68992462158204,0.014890079118073921
2018-09-18,97.05249786376953,97.91000366210938,95.77200317382812,95.93250274658203,85374000,0.017305818361681213,0.017157778216997852,97.85077438354492,0.015305364797272946
2018-09-19,96.32099914550781,97.04149627685547,95.24500274658203,97.0250015258789,81136000,-0.007537144683164243,-0.00756569249460357,97.95827445983886,0.01543520635397788
2018-09-20,97.21499633789062,97.75,96.61250305175781,96.92900085449219,63098000,0.009281436034859869,0.009238628182457895,98.0567741394043,0.015369038848950998
2018-09-21,95.75050354003906,97.8655014038086,95.5250015258789,97.71099853515625,137118000,-0.015064474134848682,-0.015179095926849621,98.08704948425293,0.01578837823276287
2018-09-24,96.71800231933594,96.84400177001953,93.25,95.18949890136719,84274000,0.010104372755515678,0.010053664875920762,98.15947456359864,0.01593767137447031
2018-09-25,98.72750091552734,98.79550170898438,96.94249725341797,97.1449966430664,90768000,0.020776882772626015,0.020563987165268808,98.27664947509766,0.016377641830542078
2018-09-26,98.74250030517578,99.76249694824219,98.07599639892578,98.42500305175781,86270000,0.00015192716831013975,0.00015191562854669196,98.38172454833985,0.01637547124893831
2018-09-27,100.64900207519531,100.80799865722656,99.42900085449219,99.66200256347656,86588000,0.019307813394711104,0.019123782614347835,98.41892471313477,0.015179149224378909
2018-09-28,100.1500015258789,101.32599639892578,99.822998046875,100.22049713134766,81702000,-0.004957829079553111,-0.004970159887051252,98.42047462463378,0.01521874936503036
2018-10-01,100.21800231933594,101.65950012207031,100.18000030517578,101.09950256347656,69210000,0.0006789894400496266,0.0006787590310107474,98.39959983825683,0.015172206299715059
2018-10-02,98.56549835205078,100.66950225830078,98.28849792480469,99.99949645996094,108014000,-0.016489093067526883,-0.016626551298427376,98.22909965515137,0.015249194631623785
2018-10-03,97.63800048828125,99.48500061035156,97.4905014038086,99.08499908447266,105062000,-0.009409964736917797,-0.009454518172878833,98.12394981384277,0.014603282756908713
2018-10-04,95.47100067138672,97.80000305175781,94.82849884033203,97.44999694824219,145140000,-0.02219422567092222,-0.022444223425413613,98.00172500610351,0.014876928711691988
2018-10-05,94.48249816894531,96.4540023803711,93.1415023803711,95.89949798583984,136446000,-0.010353955604213816,-0.010407930696264011,97.84567489624024,0.015013025846136433
2018-10-08,93.22100067138672,95.0999984741211,91.53299713134766,93.69999694824219,147864000,-0.013351652655319235,-0.01344158738489846,97.65919990539551,0.015207184720512999
2018-10-09,93.51599884033203,94.83399963378906,92.61599731445312,92.99949645996094,95458000,0.003164503350325587,0.003159506847789425,97.36712493896485,0.013946972730470334
2018-10-10,87.76249694824219,92.9280014038086,87.72049713134766,92.89450073242188,219778000,-0.06152425214335033,-0.06349826467822699,96.78024978637696,0.01936027064292967
2018-10-11,85.96800231933594,87.7699966430664,84.25499725341797,86.19999694824219,278718000,-0.020447169250033426,-0.020659106604926675,96.10397491455078,0.019559182422904223
